The pch2csv utility program is written and provided by EP Eichenberger; FE Analysis Ltd; 2016.
This file contains the pch2csv (version 1.a) conversion of file '\\stud-home.icts.kuleuven.be\r0721978\Documents\assignement_noise\normal_tube\tube_sim1-solution_1.pch' 2021-05-21 14:59:48.561168


$TITLE   =
$SUBTITLE=
$LABEL   = SUBCASE - DIRECT FREQUENCY 1
$ACOUSTIC POWER
$REAL-IMAGINARY OUTPUT
$SUBCASE ID =           1
$AML ID =           1
2.000000E+01,2.127411E-01,2.736191E-04
3.000000E+01,2.135070E-01,3.323743E-04
4.000000E+01,2.144258E-01,3.130334E-04
5.000000E+01,2.154033E-01,2.162378E-04
6.000000E+01,2.163633E-01,5.094919E-05
7.000000E+01,2.172508E-01,-1.706456E-04
8.000000E+01,2.180288E-01,-4.364658E-04
9.000000E+01,2.186738E-01,-7.361348E-04
1.000000E+02,2.191714E-01,-1.061411E-03
1.100000E+02,2.195142E-01,-1.406030E-03
1.200000E+02,2.196996E-01,-1.765335E-03
1.300000E+02,2.197301E-01,-2.135899E-03
1.400000E+02,2.196124E-01,-2.515210E-03
1.500000E+02,2.193574E-01,-2.901438E-03
1.600000E+02,2.189799E-01,-3.293272E-03
1.700000E+02,2.184984E-01,-3.689816E-03
1.800000E+02,2.179342E-01,-4.090517E-03
1.900000E+02,2.173107E-01,-4.495119E-03
2.000000E+02,2.166526E-01,-4.903626E-03
2.100000E+02,2.159850E-01,-5.316273E-03
2.200000E+02,2.153326E-01,-5.733494E-03
2.300000E+02,2.147188E-01,-6.155894E-03
2.400000E+02,2.141650E-01,-6.584207E-03
2.500000E+02,2.136899E-01,-7.019263E-03
2.600000E+02,2.133093E-01,-7.461943E-03
2.700000E+02,2.130352E-01,-7.913135E-03
2.800000E+02,2.128761E-01,-8.373687E-03
2.900000E+02,2.128363E-01,-8.844363E-03
3.000000E+02,2.129163E-01,-9.325793E-03
3.100000E+02,2.131123E-01,-9.818430E-03
3.200000E+02,2.134168E-01,-1.032251E-02
3.300000E+02,2.138184E-01,-1.083800E-02
3.400000E+02,2.143024E-01,-1.136460E-02
3.500000E+02,2.148510E-01,-1.190169E-02
3.600000E+02,2.154438E-01,-1.244833E-02
3.700000E+02,2.160587E-01,-1.300327E-02
3.800000E+02,2.166722E-01,-1.356495E-02
3.900000E+02,2.172607E-01,-1.413158E-02
4.000000E+02,2.178009E-01,-1.470112E-02
4.100000E+02,2.182713E-01,-1.527143E-02
4.200000E+02,2.186524E-01,-1.584030E-02
4.300000E+02,2.189284E-01,-1.640555E-02
4.400000E+02,2.190872E-01,-1.696515E-02
4.500000E+02,2.191211E-01,-1.751729E-02
